,Marital_Status,Course,Attendance,Prev_Qua,Prev_Qua_Grade,Nationality,Mother_Qua,Father_Qua,Adm_Grade,Tui_Up_to_Date,Gender,S_Holder,Age_at_Enroll,Cur_U_1st_Sem_Credit,Cur_U_1st_Sem_Appr,Cur_U_1st_Sem_Grade,Cur_U_2nd_Sem_Credit,Cur_U_2nd_Sem_Approved,Cur_U_2nd_Sem_Grade,SAP
2429,1,9119,1,1,120.0,1,34,34,128.2,1,1,0,35,6,7,11.285714285714286,2,5,13.0,1
2430,1,9773,1,1,128.0,1,38,38,116.5,1,1,1,18,0,4,11.5,0,5,12.6,0
2431,1,9991,0,1,172.0,1,38,37,149.3,1,1,1,24,0,5,16.0,0,5,16.0,0
2432,1,9773,1,1,146.0,1,38,38,134.1,1,1,1,18,0,6,12.5,0,6,12.666666666666666,1
2433,1,9119,1,1,135.0,1,38,37,126.6,1,1,0,18,0,4,12.0,0,3,13.0,0
2434,2,9085,1,1,160.0,1,37,37,120.0,1,1,0,21,0,0,0.0,0,3,11.666666666666666,0
2435,1,9119,1,1,150.0,1,38,37,133.5,1,1,0,21,0,5,13.0,0,5,12.6,0
2436,1,9003,1,1,130.0,1,1,3,110.0,1,1,0,32,8,13,13.714285714285714,7,12,12.083333333333334,0
2437,1,9119,1,1,111.0,1,37,37,107.5,1,1,1,22,0,3,12.333333333333334,0,3,12.5,1
2438,1,9003,1,3,130.0,1,1,38,130.0,0,1,0,32,11,11,12.727272727272728,10,10,12.7,1
2439,1,9670,1,6,170.0,1,34,34,111.6,1,1,0,35,1,1,14.0,0,0,0.0,1
2440,1,9147,1,1,133.1,1,1,38,101.0,0,1,0,23,0,0,0.0,0,0,0.0,1
2441,1,8014,0,1,100.0,1,37,37,108.3,1,1,0,39,0,5,11.4,1,3,11.0,0
2442,2,9670,1,1,120.0,1,34,34,128.2,1,1,0,35,0,0,0.0,0,1,10.0,1
2443,2,9003,1,3,110.0,1,3,19,150.0,1,1,0,32,0,6,18.875,6,12,17.692307692307693,0
2444,1,9853,1,1,133.1,1,34,34,142.8,1,1,0,20,0,0,0.0,0,0,0.0,1
2445,1,9500,1,1,120.0,1,37,37,100.0,1,1,0,34,0,6,11.333333333333334,0,4,12.6,0
2446,1,9991,0,40,150.0,1,37,37,150.0,1,1,0,44,3,7,13.5,0,5,16.2,1
2447,2,9254,1,19,133.1,1,37,19,156.5,1,1,0,53,7,2,15.0,4,3,10.0,0
2448,1,9119,1,19,120.0,1,37,37,98.6,0,1,0,28,0,0,0.0,0,0,0.0,1
2449,1,9991,0,3,130.0,1,37,37,130.0,1,1,0,31,9,9,14.22222222222222,5,5,12.8,1
2450,1,171,1,1,130.0,1,1,38,118.1,0,1,0,18,0,0,0.0,0,0,0.0,0
2451,1,9003,1,1,100.0,1,1,3,120.0,0,1,0,44,2,4,12.0,0,0,0.0,1
2452,1,9085,1,1,142.0,1,1,1,127.7,1,1,0,19,0,5,12.6,0,4,12.0,0
2453,1,171,1,1,130.0,26,1,1,130.0,1,1,0,21,6,12,15.083333333333334,4,11,13.083333333333334,0
2454,1,9119,1,1,148.0,1,3,19,147.7,1,1,1,18,0,0,0.0,0,0,0.0,1
2455,1,9003,1,39,170.0,1,19,19,170.0,1,1,0,20,0,6,14.5,0,6,15.3,0
2456,1,9070,1,1,110.0,1,37,37,110.2,1,1,0,55,0,6,14.5,0,6,13.5,0
2457,1,9147,1,1,166.0,1,19,37,146.4,1,1,0,27,0,3,10.0,0,1,13.0,0
2458,1,9119,1,1,135.0,1,12,19,121.0,1,1,0,19,0,0,0.0,0,0,0.0,1
2459,1,9147,1,1,133.0,1,19,37,129.9,1,1,0,18,0,5,11.6,0,5,13.2,0
2460,2,9773,1,1,133.1,1,37,37,132.0,1,1,0,43,0,4,11.75,0,0,0.0,1
2461,1,9254,1,1,121.0,1,19,19,125.9,1,1,0,18,0,0,0.0,0,0,0.0,1
2462,1,171,1,1,159.0,1,3,3,165.7,1,1,0,18,0,0,0.0,0,0,0.0,1
2463,1,9254,1,1,130.0,1,37,38,122.7,1,1,1,20,0,0,0.0,0,0,0.0,1
2464,2,9991,0,1,121.0,1,37,19,141.4,0,1,0,29,0,4,11.25,0,4,11.8,1
2465,1,9130,1,19,133.1,1,37,37,156.4,1,1,0,44,0,5,11.571428571428571,0,0,0.0,1
2466,1,9119,1,1,146.0,1,37,37,148.5,1,1,0,18,0,4,10.0,0,1,16.0,0
2467,1,9003,1,39,140.0,1,37,37,140.0,1,1,1,20,0,5,13.833333333333334,0,6,12.3,0
2468,1,9070,1,1,125.0,1,38,37,131.7,1,1,0,20,3,4,12.75,3,3,12.666666666666666,1
2469,2,9147,1,1,120.0,1,37,37,104.7,1,1,0,36,0,0,0.0,0,0,0.0,1
2470,1,9130,1,39,150.0,1,5,1,150.0,1,1,0,19,1,5,11.6,1,2,11.0,0
2471,2,9085,1,19,110.0,1,37,37,110.0,0,1,0,29,0,0,0.0,0,0,0.0,1
2472,1,9670,1,1,120.0,1,1,1,129.1,1,1,0,18,0,4,11.25,0,3,10.333333333333334,1
2473,1,9003,1,1,133.1,1,1,1,120.0,0,1,0,24,0,0,0.0,0,0,0.0,1
2474,1,9773,1,1,133.1,1,3,19,127.0,1,1,0,20,0,6,14.333333333333334,0,6,15.0,0
2475,2,8014,0,19,133.1,1,19,37,151.5,0,1,0,45,0,0,0.0,0,0,0.0,1
2476,1,9500,1,1,130.0,1,38,37,126.8,1,1,1,28,18,20,13.5,18,20,13.5,0
2477,1,9254,1,1,160.0,1,19,38,140.8,1,1,0,23,0,6,12.666666666666666,0,5,12.2,0
2478,1,9500,1,1,128.0,1,1,19,125.6,1,1,0,18,0,7,12.444285714285714,0,7,11.347142857142858,0
2479,1,9147,1,1,140.0,1,19,19,127.8,1,1,0,23,0,3,10.666666666666666,0,3,11.333333333333334,1
2480,1,171,1,1,120.0,1,3,3,120.0,1,1,0,22,0,0,0.0,0,0,0.0,0
2481,1,9070,1,1,140.0,1,19,19,131.3,1,1,1,22,1,6,12.666666666666666,1,5,12.4,0
2482,1,9991,0,12,120.0,1,37,38,155.7,1,1,0,33,0,5,13.2,0,5,14.833333333333334,0
2483,1,9003,1,42,130.0,1,1,38,128.5,1,1,0,21,7,10,12.7,5,11,12.181818181818182,0
2484,2,9147,1,1,100.0,1,37,37,170.0,1,1,0,45,0,5,14.833333333333334,0,5,14.8,0
2485,2,9003,1,1,133.1,1,37,37,100.0,0,1,0,44,4,4,11.5,1,1,12.0,1
2486,2,9670,1,1,110.0,1,19,19,107.2,1,1,0,42,0,0,0.0,0,0,0.0,1
2487,1,9147,1,1,147.0,1,19,1,139.3,1,1,0,20,0,0,0.0,0,0,0.0,1
2488,1,9147,1,1,133.0,1,19,38,123.2,1,1,0,20,0,3,12.666666666666666,0,2,12.5,0
2489,1,9254,1,1,137.0,1,1,38,122.3,1,1,1,20,0,6,14.714285714285714,0,6,12.5,0
2490,1,9773,1,1,124.0,1,1,1,127.9,1,1,0,20,0,3,13.666666666666666,0,4,10.25,0
2491,1,9147,1,1,128.0,1,1,1,120.3,1,1,0,19,0,5,10.8,0,2,13.5,0
2492,1,8014,0,1,120.0,1,1,1,128.5,0,1,0,26,2,4,10.5,5,7,10.428571428571429,1
2493,2,9003,1,1,133.1,1,37,37,150.0,1,1,0,31,0,6,15.0,0,5,12.5,0
2494,1,9773,1,1,142.0,1,1,19,136.1,1,1,1,19,0,6,12.666666666666666,0,6,14.0,0
2495,1,9773,1,19,100.0,1,37,37,128.0,1,1,0,28,0,6,13.166666666666666,0,6,13.666666666666666,0
2496,1,171,1,1,149.0,1,19,37,158.1,1,1,1,20,0,0,0.0,0,0,0.0,0
2497,2,8014,0,1,110.0,1,37,1,108.7,1,0,0,43,0,6,13.0,0,6,12.5,0
2498,1,171,1,19,133.1,101,1,19,110.0,1,1,1,25,0,0,0.0,0,0,0.0,1
2499,1,9238,1,19,133.1,1,37,37,120.0,1,0,0,40,0,2,10.0,0,1,15.0,1
2500,1,9085,1,39,150.0,6,5,4,150.0,1,0,0,20,2,6,13.333333333333334,1,5,13.375,0
2501,2,8014,0,12,133.1,1,37,37,113.0,1,0,0,46,0,3,12.333333333333334,0,6,13.333333333333334,0
2502,1,33,1,1,121.0,1,19,37,118.6,1,0,0,26,14,20,13.181818181818182,10,14,11.642857142857142,0
2503,2,9500,1,1,133.1,1,3,1,148.8,1,0,1,34,0,6,12.513333333333334,0,7,13.071428571428571,0
2504,1,9853,1,1,122.0,1,38,37,120.3,1,0,0,19,0,0,0.0,0,0,0.0,1
2505,1,9500,1,1,143.0,1,19,19,127.0,1,0,1,18,0,7,13.585714285714284,0,7,13.585714285714284,0
2506,1,9556,1,1,123.0,1,19,19,113.8,1,0,0,18,0,7,11.155555555555557,0,8,11.425,0
2507,1,8014,0,1,120.0,1,38,37,108.0,1,1,1,37,1,6,11.857142857142858,1,5,12.0,0
2508,1,171,1,1,114.0,1,19,38,129.1,1,1,1,23,0,0,0.0,0,0,0.0,0
2509,1,9070,1,1,114.0,1,19,38,135.9,1,1,0,26,9,14,14.0,7,13,13.615384615384617,0
2510,1,9773,1,1,154.4,22,19,38,154.4,0,0,0,18,0,5,12.0,0,0,0.0,1
2511,1,9500,1,1,190.0,108,3,2,190.0,1,0,0,18,0,4,11.575,0,5,12.419999999999998,0
2512,1,9500,1,1,136.0,1,3,3,132.5,1,0,0,19,0,7,13.198571428571428,0,8,13.0625,0
2513,1,9085,1,1,163.3,22,19,1,163.3,1,0,0,18,0,6,13.5,0,6,12.0,0
2514,1,9670,1,1,126.0,1,1,3,122.5,1,0,0,19,0,6,13.333333333333334,0,5,12.8,1
2515,1,9119,1,1,122.0,62,1,1,121.0,1,1,0,20,0,4,14.25,0,1,10.0,0
2516,1,9070,1,1,137.0,1,1,1,131.8,1,0,1,22,0,6,12.166666666666666,0,4,12.0,0
2517,1,9500,1,1,139.0,1,19,1,135.0,1,0,1,18,0,7,12.214285714285714,0,7,12.214285714285714,0
2518,1,9254,1,1,142.0,1,19,39,141.7,1,0,1,18,0,6,12.666666666666666,0,6,13.0,0
2519,1,9773,1,1,133.1,1,38,38,131.3,1,0,1,18,0,6,12.285714285714286,0,6,13.5,0
2520,1,9254,1,1,126.0,1,38,37,123.9,1,0,1,18,0,6,13.0,0,6,13.0,0
2521,1,9254,1,1,131.0,1,4,3,126.1,1,0,0,18,0,6,12.142857142857142,0,6,11.166666666666666,0
2522,1,9500,1,1,131.0,1,1,19,126.5,1,0,1,19,0,7,13.875714285714285,0,7,13.085714285714284,0
2523,1,9853,1,1,108.0,1,19,1,107.3,1,0,0,20,0,0,0.0,0,0,0.0,1
2524,1,9238,1,1,133.1,1,1,19,95.0,1,0,1,19,0,6,11.666666666666666,0,0,0.0,1
2525,1,9085,1,1,122.0,1,3,1,116.1,1,0,0,18,0,6,13.153846153846152,0,3,11.0,0
2526,1,9070,1,1,143.0,1,1,1,134.6,1,0,1,18,0,6,14.5,0,6,12.833333333333334,1
2527,1,9500,1,1,135.0,1,19,19,128.0,1,0,1,18,0,7,14.44142857142857,0,8,13.65625,0
2528,1,9773,1,1,148.0,1,3,38,144.2,1,0,0,18,0,6,15.166666666666666,0,6,14.285714285714286,0
2529,1,9147,1,1,134.0,1,19,38,129.5,1,0,1,18,0,5,11.6,0,4,12.625,0
2530,1,9773,1,1,122.0,1,1,1,116.8,1,0,0,18,0,6,11.666666666666666,0,6,12.333333333333334,0
2531,1,9003,1,39,160.0,1,37,38,160.0,1,0,1,20,0,6,12.625,0,6,13.2,0
2532,1,9238,1,1,126.0,1,38,37,127.1,1,0,1,19,0,3,12.666666666666666,0,6,11.0,0
2533,1,9130,1,1,138.0,1,2,19,126.3,1,0,1,18,0,6,12.833333333333334,0,6,13.0,0
2534,1,9238,1,1,115.0,1,38,38,112.9,1,0,1,19,0,6,11.857142857142858,0,6,13.142857142857142,0
2535,1,9853,1,1,141.0,1,3,1,130.2,1,0,0,19,0,5,11.4,0,4,10.75,0
2536,1,9130,1,1,100.0,41,3,4,100.0,1,0,0,19,0,5,14.857142857142858,0,5,15.142857142857142,0
2537,1,9670,1,1,130.0,1,19,19,121.6,1,0,0,19,0,6,14.714285714285714,0,6,15.833333333333334,0
2538,1,9670,1,1,130.0,26,42,1,130.0,1,0,0,20,0,6,13.5,0,5,13.0,0
2539,1,9130,1,1,135.0,1,38,19,121.7,1,0,1,18,0,4,11.5,0,5,12.4,0
2540,1,9147,1,3,120.0,1,1,39,120.0,1,0,0,33,2,2,14.0,0,0,0.0,1
2541,1,9853,1,1,148.0,1,19,19,143.5,1,0,1,19,0,6,12.833333333333334,0,0,0.0,1
2542,1,9556,1,1,136.0,1,1,1,128.3,1,0,1,18,0,7,13.428571428571429,0,8,14.75,0
2543,1,9070,1,1,108.0,1,19,1,111.9,1,0,0,19,0,0,0.0,0,0,0.0,1
2544,1,9003,1,39,140.0,1,38,38,140.0,1,0,0,19,0,3,11.666666666666666,0,4,11.5,0
2545,1,9773,1,1,153.0,1,3,1,137.6,1,0,0,18,0,6,16.0,0,6,14.333333333333334,0
2546,1,9238,1,1,135.0,1,19,19,135.0,1,0,0,20,0,6,13.833333333333334,0,6,11.833333333333334,0
2547,1,9500,1,1,146.0,1,19,37,133.8,1,0,0,19,0,8,13.2325,0,8,13.2325,0
2548,1,9773,1,1,130.0,1,19,19,126.9,1,1,1,18,0,6,14.0,0,6,14.166666666666666,0
2549,1,9254,1,1,113.0,1,1,2,106.7,1,1,1,19,0,2,10.0,0,0,0.0,1
2550,1,8014,0,1,145.7,22,37,37,145.7,1,0,0,25,8,15,13.333333333333334,11,11,12.272727272727272,0
2551,1,9070,1,1,145.0,1,3,3,153.1,1,0,1,20,0,6,12.5,0,6,14.333333333333334,0
2552,1,8014,0,1,126.0,1,38,37,118.7,1,0,0,19,0,6,12.5,0,6,11.5,0
2553,1,9991,0,1,160.0,1,34,34,161.8,1,1,0,33,0,2,10.5,0,0,0.0,1
2554,1,9119,1,1,134.0,1,19,38,124.9,1,1,0,18,0,3,10.666666666666666,0,3,11.333333333333334,0
2555,1,9119,1,1,163.0,1,19,37,150.8,1,1,0,18,0,4,10.5,0,2,10.5,0
2556,1,9147,1,1,130.0,26,1,1,130.0,1,0,0,19,0,4,12.0,0,5,11.4,0
2557,1,171,1,1,165.0,1,3,3,163.6,1,0,0,18,0,0,0.0,0,0,0.0,0
2558,1,9147,1,1,142.0,1,38,19,115.0,1,0,0,19,0,5,11.5,0,2,10.666666666666666,0
2559,1,9773,1,1,156.0,1,19,1,136.8,1,0,0,18,0,6,14.0,0,6,13.5,1
2560,1,9853,1,1,141.0,1,3,19,130.9,1,0,0,18,0,6,13.5,0,5,12.6,0
2561,1,9500,1,1,143.0,1,19,37,127.0,1,0,0,18,0,8,13.07375,0,8,13.07375,0
2562,2,9500,1,19,133.1,1,38,38,120.0,1,0,0,37,0,2,10.75,0,0,0.0,1
2563,1,9238,1,1,133.0,1,38,1,126.0,1,0,0,20,0,1,12.0,0,0,0.0,0
2564,1,9254,1,1,172.0,41,37,37,153.8,1,0,1,20,0,6,14.0,0,6,13.333333333333334,0
2565,1,9238,1,1,140.0,26,19,19,140.0,1,1,0,21,0,6,12.333333333333334,0,6,13.428571428571429,0
2566,1,9500,1,1,142.0,1,38,1,136.6,1,0,1,18,0,7,13.464285714285714,0,8,14.788888888888888,0
2567,1,8014,0,1,140.0,1,19,1,105.0,1,0,0,26,0,3,10.666666666666666,0,5,11.2,0
2568,1,9147,1,12,133.1,1,37,37,139.4,1,0,0,41,0,5,11.6,0,5,12.2,0
2569,1,9773,1,1,148.0,1,19,1,140.0,1,0,1,18,0,6,13.666666666666666,0,6,14.666666666666666,0
2570,1,9500,1,1,137.0,1,19,37,130.8,1,0,0,18,0,8,14.4025,0,8,14.4025,0
2571,1,9500,1,1,143.0,1,38,38,138.8,1,0,0,31,0,7,15.46875,0,8,16.3875,0
2572,1,9238,1,1,133.1,1,1,1,110.0,1,0,0,23,0,6,12.625,0,6,14.166666666666666,0
2573,1,9500,1,1,138.0,1,37,19,127.8,1,0,0,19,0,6,14.983333333333334,0,6,14.983333333333334,0
2574,1,9773,1,1,138.0,1,37,38,134.2,1,0,1,20,0,6,15.0,0,6,13.0,0
2575,2,8014,0,1,150.0,1,37,37,143.0,1,0,0,40,5,9,15.88888888888889,3,7,14.142857142857142,0
2576,1,9085,1,39,120.0,1,37,37,120.0,1,0,0,32,0,4,11.5,0,3,11.0,1
2577,1,9254,1,1,110.0,1,37,37,113.2,1,0,0,24,0,2,10.5,0,1,10.0,1
2578,1,9500,1,1,146.0,1,19,37,135.8,1,0,0,18,0,6,13.983333333333334,0,6,13.983333333333334,0
2579,1,9238,1,1,148.0,1,37,37,143.5,1,0,0,18,0,6,13.0,0,6,12.833333333333334,0
2580,1,9238,1,1,145.0,1,19,37,148.9,1,0,1,18,0,6,13.666666666666666,0,6,13.0,0
2581,1,9003,1,1,133.1,1,38,38,115.6,0,0,0,27,0,0,0.0,0,0,0.0,1
2582,1,9147,1,1,160.0,1,38,37,159.3,1,0,0,18,0,5,14.4,0,5,15.4,0
2583,1,9991,0,1,150.0,1,19,37,138.5,1,0,0,26,0,4,12.0,0,4,11.25,0
2584,1,9853,1,1,130.0,1,19,12,133.2,1,0,0,19,0,6,14.166666666666666,0,6,13.666666666666666,0
2585,1,8014,0,1,120.0,1,37,34,117.6,1,0,0,19,0,5,12.2,0,6,12.0,0
2586,1,9147,1,1,115.0,1,1,37,108.7,1,0,0,21,0,3,12.0,0,3,12.666666666666666,0
2587,1,9147,1,1,133.1,1,1,19,106.0,1,0,0,24,0,2,10.5,0,1,11.0,0
2588,1,9853,1,1,120.0,1,37,37,122.6,1,0,0,20,0,3,12.333333333333334,0,2,10.5,1
2589,1,9853,1,1,134.0,1,19,1,127.4,1,0,0,18,0,5,12.2,0,5,12.2,0
2590,1,9003,1,1,133.1,1,19,19,100.0,1,0,0,30,0,0,0.0,0,0,0.0,1
2591,1,9853,1,1,133.1,1,19,37,95.0,0,0,0,22,0,6,11.5,0,6,13.166666666666666,0
2592,1,9147,1,3,130.0,1,37,19,130.0,1,0,0,21,4,9,10.88888888888889,3,10,11.615384615384617,0
2593,1,9556,1,1,120.0,1,19,19,122.8,1,0,0,26,0,6,12.166666666666666,0,8,11.675,1
2594,1,9147,1,1,115.0,1,19,19,115.0,1,0,0,23,0,2,10.0,0,1,12.0,0
2595,1,9070,1,1,135.0,1,19,37,145.9,1,0,1,18,0,6,12.666666666666666,0,6,12.166666666666666,0
2596,1,9070,1,1,133.1,1,1,37,143.0,1,0,0,21,0,5,11.4,0,5,12.2,1
2597,1,171,1,1,145.0,1,19,38,100.0,1,0,1,18,0,0,0.0,0,0,0.0,1
2598,1,9085,1,1,130.0,1,19,37,121.3,1,0,0,21,0,2,13.0,0,4,12.0,0
2599,1,9853,1,1,118.0,1,38,38,121.2,1,0,0,18,0,5,13.4,0,5,12.0,0
2600,1,9853,1,1,138.0,1,37,37,125.1,1,0,1,19,0,6,13.5,0,5,12.8,1
2601,1,9254,1,1,122.0,1,1,1,112.9,1,0,0,22,0,4,12.25,0,3,11.333333333333334,0
2602,1,9238,1,1,126.0,1,38,19,120.8,1,0,0,19,0,6,12.285714285714286,0,6,12.833333333333334,0
2603,1,9085,1,1,121.0,1,38,37,114.0,0,0,0,19,0,0,0.0,0,0,0.0,1
2604,1,9238,1,1,152.0,1,37,37,132.1,1,0,0,19,0,2,10.5,0,1,13.0,1
2605,2,9085,1,39,160.0,1,37,37,160.0,1,0,0,27,0,3,14.0,0,5,12.0,0
2606,1,9085,1,1,134.0,1,37,37,134.0,1,0,0,22,2,5,14.2,0,5,12.2,0
2607,1,9773,1,1,128.0,1,37,1,124.2,1,0,0,18,0,5,13.0,0,6,13.142857142857142,1
2608,1,9254,1,1,125.0,1,38,38,115.6,1,0,0,20,0,6,11.0,0,4,12.75,0
2609,2,9991,0,1,130.0,1,37,37,128.2,1,0,0,34,3,3,11.0,2,2,10.0,1
2610,1,9500,1,1,138.0,1,1,38,132.8,1,0,0,18,0,6,12.385714285714286,0,8,13.755555555555556,0
2611,1,9773,1,1,121.0,1,1,1,123.1,1,1,0,20,0,4,14.75,0,4,12.25,0
2612,1,9130,1,1,134.0,41,1,19,125.6,1,0,0,20,0,5,16.166666666666668,0,5,15.833333333333334,0
2613,1,9991,0,1,130.0,1,1,38,115.0,1,1,0,25,0,0,0.0,0,0,0.0,1
2614,1,9119,1,1,126.0,1,3,19,123.6,1,1,0,18,0,5,12.4,0,3,13.0,1
2615,1,9130,1,1,148.0,1,1,1,141.7,0,1,0,18,0,5,11.6,0,4,13.0,1
2616,1,9853,1,1,160.0,1,19,38,139.0,1,0,1,18,0,5,12.2,0,0,0.0,1
2617,1,9254,1,1,118.0,1,1,19,118.0,1,0,1,19,0,5,11.0,0,5,12.8,0
2618,1,9853,1,1,150.0,1,38,19,142.0,1,0,1,19,0,6,12.333333333333334,0,5,12.4,1
2619,1,9238,1,1,140.0,1,1,1,143.4,1,0,1,21,3,6,14.833333333333334,2,6,12.571428571428571,0
2620,1,9070,1,1,100.0,1,3,2,115.9,1,0,0,29,9,9,11.555555555555555,7,10,11.9,0
2621,1,9070,1,1,110.0,1,1,37,105.1,1,0,1,20,0,6,12.0,0,6,11.833333333333334,0
2622,1,8014,0,42,140.0,1,19,37,138.0,1,0,1,21,13,11,12.727272727272728,9,10,12.6,0
2623,1,9991,0,1,133.1,41,37,37,114.7,1,0,0,34,2,2,10.5,1,1,11.0,1
2624,1,9773,1,1,140.0,22,1,37,130.5,1,0,0,20,0,6,12.333333333333334,0,6,12.0,0
2625,1,9991,0,1,110.0,1,37,37,134.3,1,1,0,24,0,0,0.0,0,1,12.0,1
2626,1,9500,1,1,148.0,1,1,1,137.5,1,1,0,18,0,7,14.842857142857143,0,8,14.38888888888889,0
2627,1,9500,1,1,137.0,1,1,19,125.3,1,1,0,19,0,7,12.2,0,7,12.2,0
2628,1,9147,1,1,120.0,1,1,19,111.3,1,1,1,18,0,4,10.8,0,4,11.75,0
2629,1,9991,0,1,120.0,1,38,38,144.8,1,1,0,28,0,4,12.75,0,5,14.333333333333334,0
2630,1,9991,0,1,130.0,1,1,1,152.1,1,1,0,28,0,2,11.0,0,1,12.0,1
2631,1,9254,1,1,132.0,1,38,38,126.1,1,1,0,20,0,4,10.75,0,0,0.0,1
2632,1,9500,1,1,130.0,1,1,1,136.0,1,1,0,22,0,8,12.55375,0,8,12.55375,0
2633,1,9500,1,1,128.0,1,19,1,124.3,1,1,0,19,0,7,12.665714285714284,0,7,12.665714285714284,0
2634,1,9670,1,1,132.0,1,1,19,129.9,1,1,0,20,0,6,12.714285714285714,0,4,13.0,0
2635,1,9556,1,1,133.1,1,3,1,136.1,1,1,0,26,0,2,11.75,0,0,0.0,1
2636,1,9254,1,1,120.0,1,37,37,115.1,0,1,0,21,0,3,11.0,0,0,0.0,1
2637,1,171,1,1,145.0,1,3,3,143.6,1,1,0,18,0,0,0.0,0,0,0.0,0
2638,1,9147,1,1,127.0,1,37,38,115.8,1,1,0,18,0,5,13.4,0,5,12.2,0
2639,1,171,1,1,135.0,1,19,19,149.0,1,1,0,22,14,17,12.578947368421051,15,17,12.117647058823527,0
2640,2,9119,1,19,133.1,1,37,37,100.0,1,1,0,36,0,0,0.0,0,0,0.0,1
2641,1,9773,1,1,125.0,1,38,38,133.4,1,1,1,20,0,6,12.0,0,6,11.5,0
2642,1,9670,1,1,127.0,1,3,4,122.8,1,1,0,20,0,3,12.333333333333334,0,0,0.0,1
2643,1,9991,0,1,133.1,1,37,1,151.2,1,1,0,25,0,4,11.5,0,3,13.5,1
2644,1,9003,1,1,150.0,1,37,19,137.0,1,1,0,35,1,5,12.8,1,5,13.833333333333334,0
2645,1,171,1,1,133.1,1,1,37,118.0,1,1,0,22,0,0,0.0,0,0,0.0,1
2646,1,9070,1,1,150.0,1,3,39,126.4,1,1,0,26,5,7,13.285714285714286,3,7,12.142857142857142,0
2647,1,9003,1,39,130.0,1,38,38,130.0,0,1,0,20,0,4,11.8,0,2,12.0,1
2648,1,8014,0,12,133.1,1,37,1,112.5,1,1,0,50,6,6,11.333333333333334,2,2,13.5,1
2649,1,9500,1,1,125.0,1,19,38,118.3,1,1,0,20,0,5,12.002,0,5,12.002,1
2650,1,9500,1,1,127.0,1,3,1,121.4,1,1,0,20,0,5,13.976666666666668,0,8,13.22222222222222,0
2651,1,9003,1,3,140.0,1,3,19,140.0,0,1,0,35,0,5,15.2,1,1,11.0,1
2652,1,9670,1,1,110.0,1,3,19,109.0,1,1,1,19,0,6,13.142857142857142,0,6,14.166666666666666,0
2653,2,9147,1,1,133.1,1,37,37,110.0,1,1,0,43,0,0,0.0,0,0,0.0,1
2654,1,9500,1,1,124.0,1,3,38,119.8,1,1,0,19,0,7,13.867142857142856,0,7,13.867142857142856,0
2655,1,9500,1,1,114.0,1,37,37,130.0,1,1,0,25,0,6,12.675,0,6,12.675,0
2656,1,171,1,1,155.0,1,1,3,167.3,1,1,0,19,0,0,0.0,0,0,0.0,0
2657,1,9853,1,1,114.0,1,1,19,111.9,1,1,1,20,0,6,12.0,0,6,12.5,0
2658,1,171,1,1,133.1,1,38,37,136.0,1,1,0,22,0,0,0.0,0,0,0.0,1
2659,1,9254,1,1,125.0,1,37,37,124.0,1,1,1,19,0,6,11.0,0,5,12.2,1
2660,2,9991,0,1,120.0,1,19,37,132.9,1,1,0,32,0,4,10.75,0,4,11.333333333333334,1
2661,2,9773,1,38,100.0,1,37,37,154.0,1,1,0,57,0,5,14.2,0,6,14.166666666666666,0
2662,1,9500,1,1,133.1,1,1,19,115.0,0,1,0,20,0,4,12.6,0,4,11.575,1
2663,1,9991,0,1,120.0,1,1,1,96.0,0,1,0,38,0,0,0.0,0,0,0.0,1
2664,2,9991,0,1,120.0,1,37,3,168.2,1,1,0,45,0,5,14.0,0,5,14.166666666666666,0
2665,2,9773,1,1,110.0,1,37,37,140.0,0,1,0,43,0,2,10.0,0,4,12.25,1
2666,1,9070,1,1,144.0,1,38,1,137.4,1,1,0,19,0,6,13.833333333333334,0,6,13.125,0
2667,2,9991,0,19,133.1,1,19,19,150.0,0,1,0,49,0,2,11.0,0,1,11.0,1
2668,2,9500,1,19,133.1,1,37,38,100.5,1,1,0,43,0,7,11.635714285714286,0,7,11.635714285714286,0
2669,1,8014,0,1,133.1,1,37,38,148.5,1,1,0,34,0,4,12.25,0,0,0.0,1
2670,1,9119,1,1,138.0,1,19,19,123.3,1,1,0,18,0,4,12.5,0,5,11.285714285714286,0
2671,2,9991,0,1,120.0,1,38,38,138.7,1,1,0,43,0,5,13.8,0,5,13.666666666666666,0
2672,1,9254,1,1,120.0,1,19,1,117.2,1,1,0,21,0,3,12.0,0,1,11.0,1
2673,2,9991,0,1,160.0,1,34,34,114.3,1,1,0,40,0,3,11.0,0,4,12.5,0
2674,1,9670,1,1,134.0,1,19,37,125.3,1,1,1,19,0,4,13.75,0,6,11.555555555555555,0
2675,1,9254,1,1,133.1,1,37,37,97.0,1,1,0,27,0,6,10.666666666666666,0,4,11.25,0
2676,2,9556,1,1,110.0,1,37,37,140.0,1,1,0,43,0,0,0.0,0,2,13.15,1
2677,1,9991,0,1,130.0,1,37,37,124.0,1,1,0,31,1,5,13.833333333333334,0,5,15.4,0
2678,1,9003,1,39,140.0,1,38,1,140.0,1,1,0,26,0,0,0.0,0,0,0.0,0
2679,1,9991,0,1,150.0,1,37,38,127.0,1,1,0,34,0,5,15.8,0,5,16.8,0
2680,2,9500,1,19,100.0,1,34,34,110.0,1,1,0,30,11,12,12.52608695652174,11,12,12.52608695652174,0
