Marital_Status,Course,Attendance,Prev_Qua,Prev_Qua_Grade,Region,Mother_Qua,Father_Qua,Adm_Grade,Tui_Up_to_Date,Gender,S_Holder,Age_at_Enroll,Cur_U_1st_Sem_Credit,Cur_U_1st_Sem_Grade,Cur_U_2nd_Sem_Credit,Cur_U_2nd_Sem_Grade,SAP
unmarried,finance,present,Diploma,126.0,south west,SSCE,others,122.5,yes,male,no,20,0,10.8,0,12.0,graduate
unmarried,social service,present,Diploma,130.0,south west,BSC,others,115.7,yes,male,no,20,0,11.0,0,10.0,graduate
unmarried,finance,present,Diploma,140.0,south west,BSC,BSC,120.0,no,male,no,31,0,0.0,0,0.0,droupout
unmarried,finance,present,Diploma,140.0,south west,others,BSC,166.0,yes,male,no,20,0,0.0,0,0.0,graduate
unmarried,accounting,present,Diploma,145.0,south west,SSCE,others,132.8,no,male,no,21,0,12.0,0,0.0,droupout
unmarried,social service,present,Diploma,133.1,south west,BSC,BSC,100.0,yes,male,no,21,0,10.75,0,11.0,droupout
unmarried,social service,present,Diploma,127.0,south west,SSCE,SSCE,121.8,yes,male,no,19,0,11.6,0,13.5,graduate
unmarried,social service,present,Diploma,114.0,south west,BSC,BSC,109.5,yes,male,yes,20,0,11.8,0,11.6,graduate
unmarried,law,present,Diploma,140.0,south west,others,SSCE,138.3,yes,male,no,18,0,16.0,0,15.166666666666666,graduate
unmarried,accounting,present,Diploma,140.0,south west,SSCE,SSCE,131.6,yes,male,yes,18,0,12.666666666666666,0,11.5,graduate
unmarried,management,present,Diploma,120.0,south west,SSCE,SSCE,125.3,yes,male,no,30,0,14.4,0,13.5,graduate
unmarried,education,present,HND,133.1,south west,BSC,BSC,101.5,no,male,no,34,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,115.0,south west,BSC,BSC,109.1,no,male,no,21,0,12.25,0,13.4,graduate
unmarried,nursing,present,OND,123.9,south west,others,SSCE,123.9,yes,male,no,20,2,12.6,5,12.75,droupout
unmarried,management,present,Diploma,157.0,south west,others,others,143.0,yes,male,no,18,0,13.4,0,13.4,graduate
unmarried,chemistry,present,Diploma,127.0,south west,SSCE,SSCE,126.3,yes,male,no,21,0,0.0,0,0.0,droupout
married,law,present,Diploma,120.0,south west,SSCE,SSCE,113.3,yes,male,no,26,0,10.0,0,0.0,droupout
unmarried,finance,present,Diploma,130.0,south west,others,BSC,119.9,yes,male,no,20,0,0.0,0,0.0,droupout
unmarried,law,present,OND,140.0,south west,SSCE,others,140.0,yes,male,no,25,0,11.25,0,11.2,droupout
unmarried,agronomy,present,Diploma,109.0,south west,SSCE,SSCE,108.0,yes,male,no,19,0,0.0,0,0.0,graduate
unmarried,social service,present,Diploma,143.0,south west,BSC,SSCE,100.0,yes,male,no,24,0,10.666666666666666,0,14.0,droupout
unmarried,biology,present,Diploma,125.0,south west,SSCE,SSCE,132.4,yes,male,no,20,0,11.75,0,13.4,graduate
unmarried,social service,present,Diploma,136.0,south west,SSCE,SSCE,137.1,yes,male,no,20,0,0.0,0,0.0,droupout
unmarried,nursing,present,Diploma,157.0,south west,SSCE,SSCE,138.1,yes,female,no,18,0,12.666666666666666,0,14.125,graduate
married,philosophy,present,Diploma,160.0,south west,BSC,SSCE,130.0,yes,female,no,25,0,11.95,0,12.042857142857144,graduate
unmarried,education,present,Diploma,116.0,south west,others,others,109.7,yes,female,no,22,0,14.0,0,15.666666666666666,graduate
unmarried,journalism,absent,Diploma,113.0,south west,others,others,128.2,no,female,no,41,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,130.0,south west,others,others,117.8,yes,female,yes,19,0,11.5,0,0.0,droupout
unmarried,biology,present,Diploma,150.0,south west,SSCE,SSCE,150.0,yes,female,no,21,0,12.0,0,12.8,graduate
unmarried,economics,present,Diploma,110.0,south west,SSCE,SSCE,160.0,yes,female,no,30,0,16.428571428571427,0,16.666666666666668,droupout
unmarried,management,present,Diploma,101.0,south west,others,others,104.5,yes,female,yes,21,0,13.336000000000002,0,13.207142857142856,graduate
married,philosophy,present,Diploma,110.0,south west,BSC,others,112.8,yes,female,yes,26,0,0.0,0,0.0,graduate
unmarried,agronomy,present,Diploma,133.1,south south,SSCE,SSCE,100.0,yes,female,no,21,2,14.666666666666666,1,14.0,graduate
unmarried,management,present,Diploma,138.0,south west,SSCE,SSCE,132.5,yes,female,no,18,0,14.115714285714288,0,14.115714285714288,graduate
unmarried,economics,present,Diploma,138.0,south west,SSCE,SSCE,123.3,yes,female,yes,19,0,14.857142857142858,0,13.11111111111111,graduate
unmarried,economics,present,Diploma,141.0,south west,SSCE,others,128.9,yes,female,yes,18,0,13.833333333333334,0,13.714285714285714,graduate
unmarried,social service,present,Diploma,129.0,south west,SSCE,SSCE,128.3,yes,female,no,19,0,11.0,0,11.75,graduate
unmarried,economics,present,Diploma,127.0,south west,SSCE,SSCE,100.0,yes,female,no,21,0,11.75,0,13.666666666666666,graduate
unmarried,social service,present,Diploma,133.0,south west,BSC,SSCE,120.1,yes,female,yes,18,0,10.0,0,12.0,droupout
unmarried,management,present,Diploma,100.0,south west,others,others,160.0,yes,female,yes,24,0,12.415,0,12.415,graduate
unmarried,biology,present,Diploma,138.0,south west,SSCE,SSCE,123.0,yes,female,no,21,0,11.0,0,10.5,graduate
unmarried,economics,present,OND,150.0,south west,BSC,BSC,150.0,yes,female,no,23,1,14.428571428571429,1,13.428571428571429,graduate
unmarried,management,present,Diploma,129.0,south west,others,BSC,124.0,yes,female,yes,18,0,14.312857142857142,0,14.312857142857142,graduate
unmarried,economics,present,Diploma,130.0,south west,SSCE,SSCE,120.0,no,female,no,26,0,15.428571428571429,0,14.5,graduate
unmarried,biology,present,Diploma,133.0,south west,others,others,120.4,yes,female,no,20,0,12.0,0,13.4,graduate
unmarried,information technology,present,Diploma,133.0,south west,SSCE,SSCE,131.6,yes,female,no,18,0,13.833333333333334,0,13.714285714285714,graduate
unmarried,information technology,present,Diploma,107.0,south west,SSCE,HND,104.2,yes,female,no,20,0,12.166666666666666,0,12.142857142857142,graduate
unmarried,management,present,Diploma,131.0,south west,BSC,BSC,122.0,yes,female,no,20,0,14.014285714285714,0,14.014285714285714,graduate
unmarried,information technology,present,Diploma,118.0,south west,SSCE,BSC,110.7,yes,female,no,18,0,10.333333333333334,0,13.333333333333334,graduate
unmarried,accounting,present,Diploma,136.0,south west,SSCE,HND,121.7,yes,female,yes,22,0,13.2,0,13.6,graduate
unmarried,management,present,Diploma,125.0,south west,others,others,126.0,yes,female,no,20,0,15.4,0,15.4,graduate
unmarried,management,present,Diploma,137.0,south west,SSCE,others,128.4,yes,female,yes,19,0,13.385714285714286,0,15.925,graduate
unmarried,biology,present,Diploma,144.0,south west,SSCE,SSCE,134.9,yes,female,no,18,0,10.857142857142858,0,11.0,droupout
unmarried,social service,present,Diploma,146.0,south west,others,others,143.9,yes,female,no,18,0,11.333333333333334,0,12.0,graduate
unmarried,economics,present,Diploma,145.0,south west,others,SSCE,145.0,yes,female,yes,19,0,14.5,0,13.6,graduate
unmarried,nursing,present,Diploma,126.0,south west,BSC,others,132.0,yes,female,yes,19,0,14.166666666666666,0,12.375,graduate
unmarried,journalism,absent,Diploma,141.0,south west,PHD,PHD,136.1,yes,female,no,24,0,12.833333333333334,0,12.0,graduate
unmarried,information technology,present,Diploma,141.0,south west,others,others,138.9,yes,female,no,21,0,13.333333333333334,0,14.5,graduate
unmarried,information technology,present,Diploma,133.1,south west,SSCE,SSCE,102.0,yes,female,yes,20,0,13.666666666666666,0,14.571428571428571,graduate
unmarried,education,present,Diploma,133.1,south west,BSC,BSC,123.0,no,female,yes,28,0,10.833333333333334,0,11.0,droupout
unmarried,business,present,Diploma,127.0,south west,others,BSC,137.5,yes,female,no,21,0,13.428571428571429,0,13.142857142857142,graduate
unmarried,management,present,Diploma,106.0,south west,others,others,102.2,yes,male,no,20,0,12.401428571428571,0,11.808333333333332,graduate
unmarried,law,present,Diploma,130.0,south west,SSCE,SSCE,105.3,no,male,no,36,0,0.0,0,0.0,droupout
married,design,absent,Diploma,110.0,south west,others,others,130.0,no,male,no,42,0,0.0,0,0.0,droupout
married,design,absent,Diploma,150.0,south west,others,others,122.5,yes,male,no,47,0,11.5,0,11.6,droupout
unmarried,finance,present,Diploma,160.0,south west,SSCE,others,112.0,no,male,no,25,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,170.0,south west,SSCE,others,110.0,yes,male,yes,25,0,14.142857142857142,0,13.5,graduate
married,journalism,absent,HND,133.1,south west,BSC,others,149.5,yes,male,no,48,0,0.0,0,0.0,droupout
unmarried,design,absent,Diploma,120.0,south west,others,others,141.0,yes,male,yes,32,5,13.8,5,12.8,graduate
unmarried,design,absent,OND,130.0,south west,others,others,130.0,yes,male,no,38,10,13.6,5,13.6,droupout
unmarried,information technology,present,OND,130.0,south west,others,others,130.0,yes,male,no,37,11,11.733333333333333,6,11.88888888888889,graduate
unmarried,social service,present,Diploma,120.0,south west,others,others,104.0,no,male,no,26,0,10.0,0,10.0,droupout
unmarried,economics,present,OND,110.0,south west,SSCE,SSCE,110.0,yes,male,no,23,0,0.0,0,0.0,droupout
unmarried,law,present,OND,120.0,south west,others,BSC,120.0,yes,male,no,23,0,0.0,0,0.0,graduate
unmarried,law,present,OND,130.0,south west,SSCE,SSCE,130.0,yes,male,no,20,0,10.8,0,12.0,graduate
unmarried,management,present,Diploma,150.0,south west,SSCE,others,127.0,yes,male,no,26,2,13.046666666666669,2,13.30625,droupout
unmarried,journalism,absent,Diploma,120.0,south west,others,others,100.0,yes,female,no,45,5,11.0,3,10.833333333333334,graduate
unmarried,journalism,absent,HND,100.0,south west,others,others,111.0,yes,female,yes,26,0,12.333333333333334,0,11.666666666666666,graduate
unmarried,journalism,absent,Diploma,133.1,south west,HND,HND,130.0,yes,female,no,26,8,11.8,3,13.285714285714286,graduate
unmarried,design,absent,Diploma,130.0,south west,others,others,130.1,yes,female,no,25,0,11.0,0,11.25,graduate
unmarried,management,present,Diploma,145.0,south west,SSCE,SSCE,127.5,yes,female,no,18,0,13.11,0,13.11,graduate
unmarried,management,present,Diploma,130.0,south west,others,others,130.0,yes,female,no,27,0,14.414285714285716,0,14.414285714285716,graduate
married,journalism,absent,Diploma,115.0,south west,BSC,SSCE,115.0,no,female,no,24,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,124.0,south west,others,BSC,126.8,yes,female,no,20,0,12.333333333333334,0,12.2,graduate
unmarried,management,present,Diploma,124.0,south west,SSCE,BSC,116.7,yes,female,yes,18,0,0.0,0,10.0,droupout
unmarried,philosophy,present,Diploma,134.0,south west,BSC,others,128.5,yes,female,yes,18,0,14.1,0,13.3125,graduate
unmarried,management,present,Diploma,137.0,south west,others,others,127.5,yes,female,no,18,0,13.045,0,13.045,graduate
unmarried,management,present,Diploma,124.0,south west,BSC,others,117.5,yes,male,no,19,0,12.858,0,12.858,graduate
unmarried,management,present,Diploma,136.0,south west,SSCE,SSCE,148.8,yes,female,yes,19,0,14.2525,0,14.2525,graduate
unmarried,management,present,Diploma,126.0,south west,HND,SSCE,120.2,yes,female,yes,19,0,14.06,0,11.242857142857142,graduate
unmarried,management,present,Diploma,142.0,south west,others,others,127.3,yes,female,no,18,0,15.075714285714286,0,15.075714285714286,graduate
unmarried,chemistry,present,Diploma,141.0,south west,BSC,others,136.1,yes,female,yes,18,0,0.0,0,0.0,graduate
unmarried,agronomy,present,Diploma,129.0,south west,SSCE,SSCE,122.4,yes,female,no,19,0,13.75,0,12.6,graduate
unmarried,law,present,Diploma,130.0,south west,SSCE,others,130.0,yes,female,no,23,10,13.15,8,13.214285714285714,graduate
unmarried,information technology,present,Diploma,136.0,south west,BSC,BSC,121.7,yes,female,yes,21,0,12.333333333333334,0,11.8,graduate
unmarried,management,present,Diploma,137.0,south west,others,others,122.7,yes,female,yes,18,0,13.778571428571428,0,13.122222222222222,graduate
unmarried,business,present,Diploma,125.0,south west,PHD,others,129.2,no,female,no,20,0,10.333333333333334,0,11.0,droupout
unmarried,accounting,present,Diploma,119.0,south west,BSC,others,105.0,yes,female,no,23,0,11.333333333333334,0,11.0,graduate
unmarried,information technology,present,Diploma,132.0,south west,others,others,129.9,yes,female,no,20,0,13.2,0,12.666666666666666,graduate
unmarried,nursing,present,Diploma,152.0,south west,others,others,136.3,yes,female,yes,18,1,13.571428571428571,0,12.375,graduate
unmarried,journalism,absent,Diploma,125.0,south west,others,others,114.9,yes,female,no,29,8,12.75,3,13.428571428571429,graduate
unmarried,accounting,present,Diploma,133.1,south west,others,SSCE,102.0,yes,male,no,28,0,13.0,0,12.0,droupout
unmarried,agronomy,present,Diploma,120.0,south west,others,others,111.3,yes,male,no,19,0,11.333333333333334,0,11.0,graduate
unmarried,agronomy,present,Diploma,148.0,south west,BSC,BSC,130.9,no,male,no,24,0,0.0,0,0.0,droupout
unmarried,chemistry,present,Diploma,133.1,south west,others,others,100.0,yes,male,yes,33,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,115.0,south west,BSC,others,112.9,no,male,no,19,0,12.5,0,11.0,droupout
unmarried,economics,present,Diploma,120.0,south west,others,BSC,112.7,yes,male,no,19,0,14.857142857142858,0,14.142857142857142,graduate
married,journalism,absent,Diploma,133.1,south west,others,others,143.0,yes,male,no,37,3,12.0,2,11.571428571428571,graduate
unmarried,chemistry,present,Diploma,168.0,south west,others,others,155.1,no,male,yes,18,0,0.0,0,0.0,graduate
married,design,absent,Diploma,130.0,south west,others,others,127.6,yes,male,no,29,0,0.0,0,0.0,graduate
married,management,present,OND,133.1,south west,others,others,146.6,yes,male,no,37,0,12.828571428571427,0,12.6875,graduate
unmarried,management,present,Diploma,137.0,south west,others,others,141.0,yes,male,no,36,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,123.0,south west,SSCE,others,120.6,yes,male,no,19,0,13.333333333333334,0,14.0,graduate
unmarried,management,present,Diploma,150.0,south west,BSC,SSCE,110.0,yes,male,yes,33,6,13.072857142857144,6,13.072857142857144,graduate
unmarried,finance,present,Diploma,120.0,south west,SSCE,SSCE,108.6,no,male,no,34,2,12.0,2,11.0,droupout
unmarried,education,present,Diploma,145.0,south west,SSCE,BSC,134.9,yes,female,no,18,0,15.5,0,16.0,graduate
unmarried,biology,present,OND,120.0,south west,SSCE,SSCE,120.0,yes,female,no,20,0,0.0,0,0.0,droupout
unmarried,accounting,present,Diploma,142.0,south west,BSC,others,141.3,yes,female,yes,19,0,14.714285714285714,0,15.166666666666666,graduate
unmarried,economics,present,Diploma,147.0,south west,BSC,BSC,135.6,yes,female,no,20,0,16.714285714285715,0,15.333333333333334,graduate
unmarried,information technology,present,Diploma,125.0,south west,BSC,BSC,121.5,yes,female,yes,19,0,10.857142857142858,0,11.666666666666666,graduate
unmarried,management,present,Diploma,126.0,south west,BSC,BSC,125.0,yes,female,no,19,0,11.658333333333331,0,12.416666666666666,graduate
unmarried,accounting,present,Diploma,132.0,south east,others,BSC,119.1,yes,female,yes,22,0,11.6,0,12.0,graduate
unmarried,agronomy,present,Diploma,122.0,south west,HND,HND,126.6,yes,female,no,18,0,14.625,0,14.142857142857142,graduate
unmarried,accounting,present,Diploma,123.0,south west,SSCE,others,116.7,yes,female,yes,18,0,12.166666666666666,0,12.666666666666666,graduate
unmarried,management,present,Diploma,126.0,south west,SSCE,BSC,120.1,yes,female,no,19,0,13.375,0,12.116666666666667,graduate
unmarried,business,present,Diploma,128.0,south west,others,others,124.9,yes,female,yes,19,0,12.5,0,12.833333333333334,graduate
unmarried,management,present,Diploma,100.0,south west,BSC,SSCE,114.0,no,female,no,31,0,12.56,0,12.56,droupout
unmarried,management,present,Diploma,140.0,south west,SSCE,SSCE,131.1,yes,female,no,18,0,13.19,0,14.23125,graduate
unmarried,information technology,present,Diploma,145.0,south west,SSCE,BSC,129.3,yes,female,yes,19,0,11.0,0,11.25,graduate
unmarried,chemistry,present,Diploma,143.0,south west,SSCE,others,129.7,yes,female,no,18,0,0.0,0,0.0,graduate
unmarried,information technology,present,Diploma,132.0,south west,others,others,120.8,yes,female,yes,19,0,11.6,0,11.714285714285714,graduate
unmarried,management,present,Diploma,130.0,south west,BSC,BSC,135.0,yes,female,no,19,0,14.266666666666666,0,14.266666666666666,graduate
unmarried,social service,present,Diploma,129.0,south west,others,others,117.8,yes,female,yes,19,0,11.0,0,13.857142857142858,graduate
married,journalism,absent,Diploma,124.4,south west,others,PHD,130.0,yes,female,no,30,8,12.666666666666666,3,12.428571428571429,graduate
unmarried,accounting,present,Diploma,127.0,south west,BSC,SSCE,117.6,yes,female,no,18,0,0.0,0,11.0,graduate
unmarried,management,present,Diploma,144.0,south west,SSCE,SSCE,130.8,yes,female,no,18,0,12.771428571428572,0,12.771428571428572,graduate
unmarried,economics,present,Diploma,121.0,south west,SSCE,SSCE,111.9,yes,female,no,21,0,0.0,0,0.0,droupout
unmarried,information technology,present,Diploma,150.0,south west,SSCE,others,145.9,yes,female,yes,19,3,15.5,2,13.571428571428571,graduate
unmarried,agronomy,present,Diploma,115.0,south west,SSCE,SSCE,109.1,yes,female,yes,19,0,13.285714285714286,0,14.6,graduate
unmarried,management,present,Diploma,125.0,south west,SSCE,BSC,120.3,yes,female,no,19,0,11.716666666666669,0,13.7,graduate
unmarried,biology,present,Diploma,117.0,south west,BSC,BSC,113.5,yes,female,no,19,0,11.333333333333334,0,13.75,droupout
unmarried,agronomy,present,Diploma,121.0,south west,SSCE,BSC,135.4,yes,female,yes,19,0,13.333333333333334,0,13.4,graduate
married,design,absent,Diploma,140.0,south west,others,others,130.2,yes,female,yes,39,0,12.333333333333334,0,10.0,graduate
unmarried,nursing,present,Diploma,129.0,south west,SSCE,SSCE,136.4,yes,female,no,18,0,12.333333333333334,0,12.833333333333334,graduate
unmarried,chemistry,present,Diploma,130.0,south west,SSCE,SSCE,126.9,yes,female,no,20,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,131.0,south west,BSC,others,119.8,yes,female,no,19,0,12.6,0,11.6,graduate
unmarried,social service,present,Diploma,137.0,south west,SSCE,SSCE,124.4,yes,female,no,18,0,12.6,0,11.0,graduate
married,law,present,Diploma,150.0,south west,SSCE,SSCE,120.0,no,female,no,34,1,14.333333333333334,0,12.833333333333334,graduate
unmarried,agronomy,present,Diploma,117.0,south west,others,others,111.8,yes,female,no,22,0,12.0,0,11.0,graduate
unmarried,economics,present,Diploma,133.1,south west,BSC,BSC,130.0,yes,female,no,24,0,14.857142857142858,0,13.6,graduate
married,social service,present,Diploma,130.0,south west,BSC,others,138.0,yes,female,no,34,12,11.916666666666666,11,13.181818181818182,graduate
married,design,absent,Diploma,110.0,south west,PHD,PHD,114.6,yes,female,no,46,0,0.0,0,0.0,droupout
married,social service,present,Diploma,140.0,south west,others,others,108.0,yes,female,no,50,0,13.333333333333334,0,12.2,graduate
unmarried,design,absent,Diploma,140.0,south west,others,others,140.0,no,female,no,37,0,0.0,0,0.0,droupout
unmarried,economics,present,Diploma,148.0,south west,others,BSC,134.7,yes,female,no,18,0,17.0,0,15.5,graduate
unmarried,economics,present,Diploma,130.0,south west,others,others,110.0,yes,female,yes,25,0,11.666666666666666,0,11.333333333333334,graduate
married,law,present,Diploma,140.0,south west,others,others,104.8,yes,female,no,46,14,12.210526315789474,11,11.384615384615383,graduate
married,nursing,present,Diploma,160.0,south west,SSCE,SSCE,126.5,yes,female,yes,30,1,13.0,0,12.857142857142858,graduate
married,design,absent,Diploma,130.0,south west,others,others,118.1,no,female,no,37,0,0.0,0,0.0,droupout
married,design,absent,Diploma,120.0,south west,others,others,119.9,yes,female,no,50,0,10.5,0,11.0,graduate
unmarried,law,present,OND,160.0,south west,others,others,160.0,yes,female,no,20,0,13.571428571428571,0,12.714285714285714,graduate
married,philosophy,present,Diploma,133.1,south west,PHD,PHD,100.5,yes,female,no,39,0,14.0,0,0.0,droupout
married,accounting,present,HND,133.1,south west,others,others,110.0,no,female,no,53,0,0.0,0,0.0,droupout
married,social service,present,Diploma,100.0,south west,others,others,100.0,yes,female,no,54,13,12.461538461538462,10,11.1,droupout
unmarried,economics,present,OND,140.0,south west,SSCE,SSCE,140.0,yes,female,no,19,0,14.4,0,13.0,graduate
unmarried,accounting,present,Diploma,109.0,south west,SSCE,SSCE,109.0,no,female,no,20,0,0.0,0,0.0,droupout
unmarried,accounting,present,Diploma,130.0,south west,SSCE,others,120.9,yes,female,no,18,0,14.333333333333334,0,14.166666666666666,graduate
unmarried,law,present,OND,130.0,south west,SSCE,SSCE,125.8,yes,female,no,21,7,11.909090909090908,5,10.727272727272728,graduate
unmarried,nursing,present,Diploma,164.0,south west,SSCE,SSCE,161.2,yes,female,no,18,1,13.714285714285714,0,14.375,graduate
unmarried,management,present,Diploma,125.0,south west,BSC,BSC,122.0,yes,female,no,19,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,137.0,south west,SSCE,SSCE,127.9,yes,female,yes,18,0,13.46,0,12.2375,droupout
unmarried,accounting,present,Diploma,133.0,south west,SSCE,SSCE,135.8,yes,female,no,19,0,15.0,0,13.333333333333334,graduate
unmarried,chemistry,present,Diploma,163.0,south west,SSCE,SSCE,149.7,yes,female,yes,18,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,160.0,south west,SSCE,SSCE,137.3,yes,female,no,19,0,13.4,0,12.8,graduate
married,journalism,absent,Diploma,133.1,south west,PHD,PHD,106.0,yes,female,no,48,0,13.0,0,12.5,graduate
married,information technology,present,Diploma,120.0,south west,others,others,110.0,yes,female,no,34,0,11.25,0,13.75,graduate
unmarried,economics,present,Diploma,140.0,south west,SSCE,SSCE,146.4,yes,female,no,18,0,12.6,0,11.6,graduate
married,journalism,absent,Diploma,140.0,south west,others,others,121.0,yes,female,no,50,0,12.666666666666666,0,11.833333333333334,graduate
unmarried,business,present,Diploma,140.0,south west,others,others,125.2,yes,female,no,41,20,12.333333333333334,19,12.105263157894736,graduate
unmarried,accounting,present,Diploma,115.0,south west,SSCE,SSCE,119.6,yes,female,yes,22,0,12.0,0,11.0,droupout
married,social service,present,Diploma,140.0,south west,others,others,142.8,yes,female,no,43,0,16.4,0,16.6,graduate
married,journalism,absent,HND,133.1,south west,SSCE,BSC,123.5,yes,female,no,50,0,0.0,0,0.0,droupout
unmarried,law,present,HND,133.1,south west,others,others,100.0,yes,female,no,60,0,12.75,0,14.75,graduate
married,social service,present,Diploma,110.0,south west,others,others,140.0,yes,female,no,41,0,14.5,0,13.0,graduate
married,design,absent,HND,133.1,south west,others,others,150.3,yes,female,no,47,0,14.8,0,14.4,graduate
unmarried,chemistry,present,Diploma,116.0,south west,SSCE,SSCE,128.2,yes,female,no,22,12,10.36842105263158,14,11.5,graduate
married,management,present,Diploma,110.0,south west,others,others,114.3,yes,female,no,41,0,0.0,0,0.0,droupout
married,design,absent,Diploma,140.0,south west,others,others,117.3,yes,female,no,28,6,10.666666666666666,5,11.333333333333334,graduate
married,education,present,Diploma,120.0,south west,others,others,120.0,yes,female,no,32,9,12.692307692307692,12,12.384615384615383,graduate
married,design,absent,Diploma,133.1,south west,others,PHD,110.7,yes,female,no,50,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,160.0,south west,SSCE,others,118.0,yes,female,no,53,14,11.8,12,11.666666666666666,graduate
unmarried,philosophy,present,Diploma,133.1,south west,SSCE,SSCE,169.2,no,female,no,54,0,0.0,0,0.0,droupout
unmarried,journalism,absent,Diploma,120.0,south west,others,others,106.8,yes,female,no,49,0,12.333333333333334,0,11.5,graduate
married,business,present,Diploma,133.1,south west,others,others,100.0,yes,female,no,34,6,13.0,4,11.875,droupout
married,journalism,absent,Diploma,133.1,south west,others,others,144.5,yes,female,no,45,0,12.5,0,11.666666666666666,droupout
married,journalism,absent,HND,133.1,south west,others,others,134.5,yes,female,yes,47,0,12.2,0,11.25,graduate
unmarried,information technology,present,Diploma,122.0,south west,BSC,BSC,114.3,yes,female,no,22,5,11.0,2,11.2,graduate
married,design,absent,Diploma,133.1,south west,others,others,113.4,yes,female,no,33,0,10.0,0,12.0,droupout
married,journalism,absent,Diploma,140.0,south west,others,others,128.0,yes,female,yes,43,0,12.333333333333334,0,11.5,graduate
unmarried,law,present,Diploma,120.0,south west,others,others,120.0,yes,female,no,54,9,14.307692307692308,5,15.23076923076923,graduate
unmarried,journalism,absent,Diploma,130.0,south west,others,others,147.5,yes,female,no,39,7,14.454545454545457,6,13.5,graduate
married,design,absent,Diploma,120.0,south west,others,others,120.7,yes,female,no,39,0,11.0,0,13.2,graduate
unmarried,business,present,Diploma,153.0,south west,BSC,others,153.7,yes,female,yes,18,0,13.142857142857142,0,12.833333333333334,graduate
unmarried,information technology,present,Diploma,131.0,south west,others,others,121.9,yes,female,yes,19,0,13.75,0,11.857142857142858,graduate
unmarried,agronomy,present,Diploma,126.0,south west,others,BSC,119.4,yes,female,yes,18,0,14.0,0,13.8,graduate
married,journalism,absent,Diploma,110.0,south west,PHD,PHD,157.8,yes,female,no,44,5,13.75,2,12.5,graduate
unmarried,design,absent,Diploma,150.0,south west,SSCE,SSCE,154.0,yes,female,no,27,0,0.0,0,0.0,droupout
unmarried,agronomy,present,Diploma,131.0,south west,SSCE,BSC,135.9,yes,female,yes,18,0,13.166666666666666,0,12.428571428571429,graduate
married,journalism,absent,Diploma,130.0,south west,PHD,PHD,130.0,yes,female,no,45,10,12.444444444444445,4,12.0,droupout
unmarried,business,present,Diploma,122.0,south west,others,others,118.9,yes,female,no,20,0,12.666666666666666,0,13.0,graduate
married,journalism,absent,Diploma,151.0,south west,others,others,152.4,yes,female,no,40,0,11.333333333333334,0,10.5,graduate
unmarried,design,absent,Diploma,120.0,south west,others,others,147.8,yes,female,no,40,0,11.25,0,12.0,graduate
unmarried,management,present,Diploma,136.0,south west,SSCE,SSCE,100.0,yes,female,no,18,0,13.6125,0,14.575,graduate
unmarried,management,present,Diploma,140.0,south west,SSCE,BSC,129.0,yes,female,no,21,0,12.414285714285716,0,12.414285714285716,graduate
unmarried,chemistry,present,Diploma,131.0,south west,SSCE,SSCE,148.9,yes,female,no,20,0,0.0,0,0.0,graduate
married,design,absent,Diploma,120.0,south west,others,others,120.0,yes,female,no,36,8,11.5,7,11.4375,graduate
married,journalism,absent,Diploma,170.0,south west,BSC,BSC,170.0,yes,female,no,27,0,0.0,0,0.0,droupout
married,philosophy,present,Diploma,100.0,south west,others,others,130.0,yes,female,no,32,0,11.0,0,13.125,graduate
unmarried,information technology,present,Diploma,116.0,south west,SSCE,SSCE,119.2,yes,female,yes,18,0,14.0,0,13.5,graduate
unmarried,journalism,absent,Diploma,133.1,south west,others,others,129.0,yes,female,no,37,0,12.0,0,12.0,droupout
unmarried,accounting,present,Diploma,136.0,south west,SSCE,SSCE,132.5,yes,female,no,19,0,12.5,0,12.5,graduate
married,journalism,absent,Diploma,160.0,south west,others,others,115.0,yes,female,yes,41,0,11.333333333333334,0,11.333333333333334,graduate
married,management,present,Diploma,140.0,south west,SSCE,others,128.0,yes,female,yes,18,0,14.066666666666668,0,14.066666666666668,graduate
unmarried,economics,present,Diploma,130.0,south west,others,others,125.1,yes,female,no,21,2,13.555555555555555,2,13.571428571428571,graduate
unmarried,law,present,Diploma,140.0,south west,SSCE,BSC,140.0,no,female,no,23,0,11.6,0,12.25,droupout
unmarried,accounting,present,Diploma,123.0,south west,SSCE,SSCE,120.9,yes,female,no,18,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,143.0,south west,BSC,BSC,135.3,yes,female,no,18,0,13.27625,0,13.27625,graduate
unmarried,economics,present,Diploma,133.1,south west,PHD,PHD,125.2,yes,female,no,21,0,0.0,0,0.0,droupout
unmarried,information technology,present,Diploma,136.0,south west,BSC,PHD,135.7,yes,female,no,19,0,14.375,0,14.75,graduate
